Id,SalePrice
1461,116028.74112126678
1462,159505.86059699484
1463,182588.7393982029
1464,201302.4953541415
1465,196402.96964314242
1466,171105.33097193108
1467,180294.23840414113
1468,162591.5792320699
1469,201690.0488069411
1470,117452.65574111411
1471,196606.58091371032
1472,95736.61274600356
1473,93682.64792416734
1474,150629.83198674314
1475,108904.93693862911
1476,338957.04464081273
1477,248038.4809077452
1478,279104.5832314286
1479,287783.3704697951
1480,425832.7514847391
1481,334525.274188946
1482,219669.84433432904
1483,183284.52599948092
1484,165108.94724558582
1485,196921.43765937584
1486,200785.00182173203
1487,314096.51424943254
1488,236875.30894427377
1489,190403.92147895234
1490,235746.7351203399
1491,200388.03194331995
1492,95271.96422688774
1493,186313.46227227073
1494,295560.8503367055
1495,292143.21551056625
1496,232898.545068932
1497,180015.56797888197
1498,167992.15847218205
1499,163954.7042897989
1500,156432.6431229935
1501,174962.87278575276
1502,147322.7611424435
1503,281914.42581018124
1504,240572.60022817878
1505,225431.6074211727
1506,191852.53938231608
1507,252864.21992541823
1508,202197.31056490281
1509,161882.91428771024
1510,143683.8433329737
1511,147967.96015884113
1512,180772.03175653794
1513,150582.99420077738
1514,146568.249529892
1515,200011.23506934298
1516,156713.34627815083
1517,174835.55725769504
1518,128312.17383578514
1519,210336.87486494402
1520,128286.42777434971
1521,128455.0821772868
1522,184078.58860384373
1523,108760.16246524367
1524,122494.12645080693
1525,120071.29708030175
1526,114935.94340423483
1527,108131.47879341246
1528,136212.18776352063
1529,150861.15176696714
1530,190340.22604963995
1531,110677.16097005898
1532,101622.25359352598
1533,151400.39062850058
1534,120676.01644984721
1535,148349.53514159136
1536,107004.29387026983
1537,62935.30589266915
1538,149957.66366188554
1539,207665.90163852018
1540,99031.05903130287
1541,142839.3973807461
1542,139272.93006003066
1543,185907.12802986143
1544,91335.05254152171
1545,115966.89208292024
1546,138637.61033150033
1547,128099.8687669042
1548,137917.82407379
1549,118187.9359921102
1550,133595.90943816575
1551,111698.81629511008
1552,135936.42346644492
1553,149955.15170108137
1554,114386.82224828603
1555,156359.9356934255
1556,81870.82307485922
1557,108756.48454858588
1558,98311.55640044187
1559,66318.2660849341
1560,141939.33193696223
1561,121160.01560909166
1562,131091.9747242733
1563,118884.73827066133
1564,159932.0849141958
1565,147683.14788294418
1566,239693.96357135815
1567,77949.07702906677
1568,231945.4717899973
1569,119386.25956478142
1570,141475.31222415072
1571,122333.22590375227
1572,141534.92677204445
1573,238765.80174199556
1574,124155.08301819846
1575,234919.14959346634
1576,259782.54599275033
1577,182479.92188823206
1578,146584.93856046168
1579,145796.40674588768
1580,195441.93994039515
1581,159145.7074493315
1582,125100.61698154484
1583,295486.68878651795
1584,216390.64012958016
1585,141092.555186463
1586,60611.80155321755
1587,99449.55144077745
1588,148446.5533163858
1589,99910.4704880849
1590,132679.9952744219
1591,91358.61398628735
1592,115085.47807488854
1593,128443.8698072567
1594,132102.00792018464
1595,103782.40928645356
1596,213943.51887765338
1597,192405.20107723697
1598,231215.22705461486
1599,171649.38842050458
1600,164833.24504871518
1601,66522.08941396562
1602,112019.87593961932
1603,78967.86082845565
1604,248507.19157083426
1605,252468.9365455726
1606,169492.39437906758
1607,173138.61582358618
1608,221641.40411186178
1609,183732.18031303413
1610,151701.8188518866
1611,142823.07324511098
1612,174889.549660884
1613,166544.6652685298
1614,127029.43176945878
1615,92924.5444064617
1616,78979.38068058401
1617,93162.57024599484
1618,122413.65161011637
1619,141749.31592754246
1620,153227.85806240118
1621,140286.04221594514
1622,139248.3804656489
1623,271035.34183811524
1624,220523.9241860331
1625,117686.98250963805
1626,172737.68142943288
