Id,SalePrice
1461,118737.69841063091
1462,162182.11751037434
1463,184155.2173408513
1464,194212.53981695813
1465,193273.2936429734
1466,172615.05178022868
1467,176933.8467290084
1468,165378.591473409
1469,195049.94424837286
1470,120999.13127736769
1471,200155.628373879
1472,96248.7043956268
1473,96957.44158783827
1474,153588.09997477662
1475,117931.09762194133
1476,363740.5746040132
1477,247939.8310300959
1478,284442.0154306241
1479,283032.5171073403
1480,435840.89563219476
1481,340618.38099594356
1482,211017.98862746224
1483,181576.30170097217
1484,167238.98541076004
1485,190550.5945120756
1486,196423.6658127498
1487,336388.6946619559
1488,232618.68847137102
1489,192125.42564418228
1490,225980.1236409748
1491,192640.76086085226
1492,92414.08962439751
1493,184711.584030519
1494,296751.9741698895
1495,295154.3253373895
1496,233355.55338419834
1497,180834.5881408398
1498,165981.13878182403
1499,165083.29498629307
1500,148942.88343680167
1501,170103.57847501364
1502,149765.98053486974
1503,285149.5406923158
1504,237508.08457149082
1505,224734.99693112427
1506,181568.57925141123
1507,234977.94901687314
1508,200385.2404867844
1509,164301.02014679648
1510,144021.03188456688
1511,147829.01904374713
1512,176414.0961881783
1513,148940.60070687273
1514,147855.59140078316
1515,187419.20748526338
1516,156095.46801795703
1517,168308.5125834041
1518,132217.43075030835
1519,218150.27793969837
1520,131145.79329373201
1521,132316.47153937572
1522,174131.0422714249
1523,112950.24139969058
1524,123290.84705404917
1525,122404.93916296077
1526,117527.48471798746
1527,105941.48238176185
1528,133591.1774184157
1529,150147.78377798243
1530,180911.6065909628
1531,110733.33329425221
1532,101956.70331499736
1533,150203.12866211607
1534,122350.24368081662
1535,156604.9251718241
1536,109656.61523697861
1537,69914.53101983818
1538,151145.6501934354
1539,198586.67677633
1540,97767.77880030793
1541,145485.52975619002
1542,140558.21454640213
1543,207417.06889151275
1544,85243.92334989981
1545,106264.38451283268
1546,129720.7576070999
1547,132526.14658741342
1548,133826.9393773545
1549,112263.31482046263
1550,135615.71320822698
1551,115515.47701615599
1552,136522.32187663618
1553,150792.57459738478
1554,113422.29938202229
1555,157004.60317494656
1556,79564.06109762183
1557,112796.57412809222
1558,92107.00210780646
1559,74707.35212622263
1560,143268.7473977338
1561,125482.2139986743
1562,128941.30578639032
1563,119964.12382558742
1564,161194.0066437854
1565,146207.3123282475
1566,231552.615449413
1567,78917.50038719331
1568,227815.15863910844
1569,125227.65935003942
1570,138246.63006535312
1571,124349.78559099985
1572,147036.6039213108
1573,250814.7715873359
1574,119755.718828544
1575,226373.15402894482
1576,243188.78898873925
1577,185899.42303212383
1578,147938.6625770281
1579,143845.25471464667
1580,190855.1272492795
1581,150730.26070719052
1582,126827.05211822971
1583,317346.20531750517
1584,225355.4522954329
1585,142067.79772986175
1586,65865.66649279742
1587,102493.66522353719
1588,146426.59857000783
1589,93982.93987510428
1590,135234.27738167509
1591,96936.03523818913
1592,118620.2965861044
1593,126441.51842996251
1594,128442.671052599
1595,111050.1133820694
1596,230917.4182185634
1597,184285.33718166928
1598,213905.37890519467
1599,170092.52921822775
1600,162722.05104609937
1601,66221.60402344054
1602,110597.77769063963
1603,81446.76207171011
1604,257453.28263621277
1605,246123.14233361653
1606,166285.5874606755
1607,163759.20207805702
1608,212018.560961713
1609,185495.2533908466
1610,147772.26555216988
1611,146087.12125620962
1612,170703.25215419332
1613,161311.95445391594
1614,123464.58985738688
1615,88907.9249386095
1616,78432.77351370388
1617,91025.35421665126
1618,127131.53534110045
1619,135067.53294504993
1620,149147.93675765855
1621,139281.15702460293
1622,137999.19028938157
1623,276425.3011128496
1624,217986.49684897062
1625,120026.54658843075
1626,165554.14387826843
1627,185388.83510142594
1628,283821.2586218352
1629,181731.59064340557
1630,338118.7014551485
1631,214536.27567926407
1632,244005.74203313194
1633,176447.33047277722
1634,184492.51279584592
1635,178149.46813499657
1636,158236.3041918399
1637,187536.75256464662
1638,191412.36983468462
1639,179125.5625779144
1640,271109.0997274275
1641,182747.87507054445
1642,235048.42817532152
1643,219675.3784666997
1644,233251.01707694522
1645,185338.7978787819
1646,162220.89317430637
1647,157621.41426276116
1648,134639.6305144487
1649,136768.30181791043
1650,114727.74842258819
1651,123115.03975205211
1652,97148.29631013014
1653,99107.37267861169
1654,149125.56072619915
1655,144032.35971480983
1656,146848.53714244114
1657,150611.04266087193
1658,150476.8780202978
1659,124390.28499613416
1660,150457.23797158856
1661,404528.23993642075
1662,398102.27975018526
1663,382206.6115952682
1664,379188.14343357366
1665,305316.96951064706
1666,325500.9427832245
1667,360103.38725151896
1668,334351.21188279404
1669,285973.33000305365
1670,346624.19044921227
1671,269494.29204744805
1672,394703.56008755264
1673,294942.609385985
1674,239510.1443942117
1675,201051.2423387496
1676,201678.15530375548
1677,224856.10419331127
1678,417765.3711387108
1679,374573.81583920185
1680,335851.5880462437
1681,235421.89677564407
1682,312731.87332931696
1683,187911.39410087126
1684,175604.97590760325
1685,177553.01411997003
1686,174032.4559559342
1687,175358.98286027083
1688,188390.68696842986
1689,190635.82906334242
1690,195865.23591396748
1691,185933.7071352217
1692,250899.39106300214
1693,172802.09290210067
1694,183464.0471866531
1695,166568.5742493415
1696,278641.1818212824
1697,169787.45988094347
1698,355479.8858515462
1699,321145.1237085502
1700,249613.6238140835
1701,275198.98181989713
1702,251162.25392955213
1703,251006.85331299112
1704,289234.4820031784
1705,228215.49718749052
1706,386486.78339226457
1707,209916.33136052542
1708,206524.9361673281
1709,259281.95344644596
1710,217350.81776382544
1711,249886.21214589218
1712,262878.55803370534
1713,267943.4706267071
1714,228305.84857036977
1715,201405.01572294493
1716,181144.31857768758
1717,177431.97109001997
1718,141181.82392417025
1719,207255.48959399833
1720,244068.5878700122
1721,164533.1717910604
1722,129676.83630460576
1723,157516.32991653826
1724,212222.5516677398
1725,240672.10808147278
1726,188461.54429036207
1727,163364.7090394185
1728,174067.61793868078
1729,165276.6608427495
1730,153770.53614734052
1731,123194.73424111455
1732,125220.96551928479
1733,114894.40267164331
1734,120565.61307842335
1735,133507.99524331698
1736,112562.51990062595
1737,310650.02821383375
1738,232778.16382688138
1739,278152.92680321494
1740,211828.04819617933
1741,196123.39629065176
1742,170059.77818700767
1743,177710.27896092992
1744,304525.24520528666
1745,229449.54989581785
1746,200421.93730863577
1747,215611.30380991148
1748,221304.97734871146
1749,148952.8170721604
1750,131230.35244730822
1751,262780.5770799332
1752,118973.18874292186
1753,144868.51184074613
1754,201314.51285845006
1755,171291.71503472707
1756,125244.27285799861
1757,120250.94453436411
1758,145094.909117676
1759,165492.09435843723
1760,174956.2418348808
